DAPM/perl-5.10.1.tar.gz,Memoize::Expire,1.00,
DAPM/perl-5.10.1.tar.gz,Memoize::ExpireFile,1.01,
DAPM/perl-5.10.1.tar.gz,Memoize::ExpireTest,0.65,
DAPM/perl-5.10.1.tar.gz,Memoize::NDBM_File,0.65,
DAPM/perl-5.10.1.tar.gz,Memoize::SDBM_File,0.65,
DAPM/perl-5.10.1.tar.gz,Memoize::Storable,0.65,
DAPM/perl-5.10.1.tar.gz,Module::Build,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Base,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Compat,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Config,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::ConfigData,,undefined
DAPM/perl-5.10.1.tar.gz,Module::Build::Cookbook,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Dumper,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::ModuleInfo,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Notes,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::PPMMaker,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::Amiga,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::Default,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::EBCDIC,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::MPEiX,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::MacOS,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::RiscOS,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::Unix,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::VMS,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::VOS,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::Windows,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::aix,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::cygwin,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::darwin,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Platform::os2,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::PodParser,0.340201,
DAPM/perl-5.10.1.tar.gz,Module::Build::Version,0.77,
DAPM/perl-5.10.1.tar.gz,Module::Build::YAML,0.50,
DAPM/perl-5.10.1.tar.gz,Module::CoreList,2.18,
DAPM/perl-5.10.1.tar.gz,Module::Load,0.16,
DAPM/perl-5.10.1.tar.gz,Module::Load::Conditional,0.30,
DAPM/perl-5.10.1.tar.gz,Module::Loaded,0.02,
DAPM/perl-5.10.1.tar.gz,Module::Pluggable,3.9,
DAPM/perl-5.10.1.tar.gz,Module::Pluggable::Object,3.9,
DAPM/perl-5.10.1.tar.gz,Moped::Msg,0.01,
DAPM/perl-5.10.1.tar.gz,NDBM_File,1.08,
DAPM/perl-5.10.1.tar.gz,NEXT,0.64,
DAPM/perl-5.10.1.tar.gz,Net::Cmd,2.29,
DAPM/perl-5.10.1.tar.gz,Net::Config,1.11,
DAPM/perl-5.10.1.tar.gz,Net::Domain,2.20,
DAPM/perl-5.10.1.tar.gz,Net::FTP,2.77,
DAPM/perl-5.10.1.tar.gz,Net::FTP::A,1.18,
DAPM/perl-5.10.1.tar.gz,Net::FTP::E,0.01,
DAPM/perl-5.10.1.tar.gz,Net::FTP::I,1.12,
DAPM/perl-5.10.1.tar.gz,Net::FTP::L,0.01,
DAPM/perl-5.10.1.tar.gz,Net::FTP::dataconn,0.11,
DAPM/perl-5.10.1.tar.gz,Net::NNTP,2.24,
DAPM/perl-5.10.1.tar.gz,Net::Netrc,2.12,
DAPM/perl-5.10.1.tar.gz,Net::POP3,2.29,
DAPM/perl-5.10.1.tar.gz,Net::Ping,2.36,
DAPM/perl-5.10.1.tar.gz,Net::SMTP,2.31,
DAPM/perl-5.10.1.tar.gz,Net::Time,2.10,
DAPM/perl-5.10.1.tar.gz,Net::hostent,1.01,
DAPM/perl-5.10.1.tar.gz,Net::netent,1.00,
DAPM/perl-5.10.1.tar.gz,Net::protoent,1.00,
DAPM/perl-5.10.1.tar.gz,Net::servent,1.01,
DAPM/perl-5.10.1.tar.gz,O,1.01,
DAPM/perl-5.10.1.tar.gz,ODBM_File,1.07,
